Tiempo;Trayectoria 1;Trayectoria 2;Trayectoria 3;Trayectoria 4;Trayectoria 5;Trayectoria 6;Trayectoria 7;Trayectoria 8;Trayectoria 9;Trayectoria 10;Semilla
0,9;-1,669173623286646;1,048530469291971;-0,6546875883651591;2,8164066908295733;4,948789420166659;0,05413439943268161;-0,18270702998975055;-0,23413640144335116;4,445659668876674;-2,323050003655008;927364360
0,91;-1,6798230349273724;0,7212863751210958;-0,11404414049939626;2,6812444504840904;5,237867740883014;0,015922975212417832;-0,8673258733758602;-0,3108909351382281;4,535732254636051;-2,258825087974451;927364360
0,92;-1,5949349117380471;0,5405566377614727;-0,16908198387658505;2,422356759751409;5,2901203185145365;0,2745275454286708;-0,9908713196615515;-0,07615845622285686;4,651601220853021;-2,468557624914964;927364360
0,93;-1,4371962735736097;0,9960773387683216;0,2296201976092098;2,2200462206714717;5,575554304864357;0,20128024159620744;-0,6466529475755997;0,3323556642333175;4,824524592436627;-2,4946024705781884;927364360
0,9400000000000001;-1,3483245765817664;1,5189724250207302;0,08584010978667544;2,3573627594251376;5,52929964238016;-0,3513820724923549;-0,573790555876149;0,011255120661698093;5,288214938207103;-1,718829896020429;927364360
0,9500000000000001;-1,0458983438922989;2,2044136868186865;0,43442622960059074;2,6103137688650184;6,095617976230057;-0,6069035237037186;-0,6433006395581682;0,34881064673761164;4,912440795133087;-1,6460808732709447;927364360
0,96;-1,0513762128171549;1,80513723802059;1,0626106752552662;1,8826417749946938;6,175794469878223;-0,5001148741949926;-0,9380301875016004;0,3580805010938479;5,187695408065541;-1,65348971468183;927364360
0,97;-1,0239650760426655;1,2090973699922891;1,0188225071567933;1,5931320151579773;6,101341058973385;-0,25473036181186337;-0,712097771129511;0,40653514158073967;4,902217383936698;-1,265826790719007;927364360
0,98;-1,3589884478116678;1,7143015056357398;1,0926065971171222;1,3911592274861533;5,839193130632466;-0,10762673003231202;-0,9320914159259576;-0,0705874457045792;4,928849747662119;-1,4950128093038544;927364360
0,99;-1,3029357144256832;2,1034125968516566;0,9412277294650668;1,339304075219955;6,008780608747456;-0,007036632217682581;-0,8737403492624374;-0,5637062954125928;4,3517600616555265;-1,3554469401151732;927364360
1,0;-0,8791679524887979;2,3062334749957776;1,0807715577046375;1,156425298201522;5,688250241004309;-0,24193875207653887;-0,5279174300784093;-0,7283293274989394;4,504130174976059;-1,7419843645134938;927364360
